Phoenix,33.5794063,-112.0125304,5.0,true
Phoenix,33.502257,-112.1709585,2.5,true
Phoenix,33.5071469,-112.0744706,4.0,true
Phoenix,33.625416,-112.013761,2.0,true
Phoenix,33.506722723,-112.274329662,3.5,true
Phoenix,33.5212749,-112.126255,2.5,true
Phoenix,33.6060548,-112.0663997,3.5,true
Phoenix,33.3196167328,-111.982225779,4.0,true
Phoenix,33.3722686,-111.9757922,4.5,true
Phoenix,33.509746,-112.087514,3.5,true
Phoenix,33.4274473323,-112.099445947,5.0,true
Phoenix,33.714505545,-112.112238407,4.0,true
Phoenix,33.6268748,-112.0151964,5.0,true
Phoenix,33.5105652524,-112.082147524,5.0,true
Phoenix,33.4633481,-112.0640507,3.0,true
Phoenix,33.4942339,-112.0597411,3.0,true
Phoenix,33.4473709,-112.085531,4.0,true
Phoenix,33.5092914,-112.0738245,4.5,true
Phoenix,33.6400907621,-112.130643055,3.0,true
Phoenix,33.4884218,-112.0823702,3.5,true
Phoenix,33.5018401,-112.0046546,2.0,true
Phoenix,33.4796969948,-111.984103936,1.0,true
Phoenix,33.5240362,-112.0485304,4.0,true
Phoenix,33.4159361,-111.9907375,2.0,true
Phoenix,33.4642207,-112.0995904,5.0,true
Phoenix,33.6435701,-112.1145052,4.5,true
Phoenix,33.6264184,-112.0132464,1.0,true
Phoenix,33.6422172,-112.0124639,2.5,true
Phoenix,33.4382789,-112.0178286,3.5,true
Phoenix,33.6266085,-112.0795076,4.5,true
Phoenix,33.6677142102,-112.124459222,4.0,true
Phoenix,33.545489,-112.11573,3.0,true
Phoenix,33.5921905,-112.0228889,2.0,true
Phoenix,33.5845356,-111.977777,2.5,true
Phoenix,33.6815939,-112.077307,4.5,true
Phoenix,33.6274599302,-111.978455571,3.0,true
Phoenix,33.4959637,-112.083196,4.0,true
Phoenix,33.4483771,-112.0740373,3.5,true
Phoenix,33.476784,-111.988207,4.5,true
Phoenix,33.7983301,-112.0670205,4.0,true
Phoenix,33.6113539,-111.9985593,4.5,true
Phoenix,33.5095901489,-112.102157593,3.5,true
Phoenix,33.5679787,-112.0663763,3.0,true
Phoenix,33.3266594,-111.9800684,3.5,true
Phoenix,33.625581,-112.1339924,2.5,true
Phoenix,33.4505535,-112.0741097,5.0,true
Phoenix,33.5171431216,-112.046237314,5.0,true
Phoenix,33.507427,-112.23937,4.0,true
Phoenix,33.448377012,-112.074037045,5.0,true
Phoenix,33.57383,-112.102,2.5,true
Phoenix,33.5715606,-112.0762672,4.0,true
Phoenix,33.630768475,-112.03124173,4.5,true
Phoenix,33.6195640564,-112.119850159,4.0,true
Phoenix,33.409297,-112.039134,3.0,true
Phoenix,33.4483771,-112.0740373,1.0,true
Phoenix,33.6386869,-112.1000291,2.5,true
Phoenix,33.4820953,-112.0472334,5.0,true
Phoenix,33.4727116,-112.0480099,5.0,true
Phoenix,33.5670885,-112.1130733,2.0,true
Phoenix,33.5381999,-112.0977158,3.0,true
Phoenix,33.5636878,-112.0595603,5.0,true
Phoenix,33.609866,-112.013801,3.0,true
Phoenix,33.496766,-111.9937276,3.5,true
Phoenix,33.5258838,-112.047946,3.0,true
Phoenix,33.4799298,-112.0294029,5.0,true
Phoenix,33.610387,-112.014412,4.0,true
Phoenix,33.4509085,-112.1523301,2.5,true
Phoenix,33.4448303,-112.0504647,4.5,true
Phoenix,33.4943244,-112.0654164,3.0,true
Phoenix,33.4060745239,-111.985954285,1.0,true
Phoenix,33.4638925,-112.0976411,4.5,true
Phoenix,33.6826549,-112.096271,5.0,true
Phoenix,33.313096,-111.974385,4.5,true
Phoenix,33.4960222,-112.0140681,2.5,true
Phoenix,33.5081681,-112.0262597,5.0,true
Phoenix,33.3066849,-111.9775814,4.5,true
Phoenix,33.3795686,-112.0310677,5.0,true
Phoenix,33.376823,-112.068007,2.5,true
Phoenix,33.5092465,-112.0386674,3.0,true
Phoenix,33.5076828,-112.0459694,3.5,true
Phoenix,33.4499672,-112.0702225,5.0,true
Phoenix,33.513575,-112.073381,4.0,true
Phoenix,33.3068194727,-111.977616407,5.0,true
Phoenix,33.449568,-112.0740163,3.0,true
Phoenix,33.4955588,-112.0241035,3.5,true
Phoenix,33.494111118,-112.01461658,5.0,true
Phoenix,33.4953887,-112.0310353,3.5,true
Phoenix,33.5522502502,-112.100555293,5.0,true
Phoenix,33.457963,-112.211526,4.5,true
Phoenix,33.432044,-112.153762,4.0,true
Phoenix,33.4791900432,-112.031487823,3.0,true
Phoenix,33.492828,-112.206095,2.0,true
Phoenix,33.4552391,-112.0426191,3.0,true
Phoenix,33.7927546,-112.1208429,3.0,true
Phoenix,33.5698494,-112.1101354,4.5,true
Phoenix,33.599057,-111.9812541,2.5,true
Phoenix,33.3485657,-111.9870182,1.0,true
Phoenix,33.6415584,-112.1188018,2.5,true
Phoenix,33.496325,-111.988183,4.5,true
Phoenix,33.4660683,-112.0306582,3.5,true
Phoenix,33.464544,-112.0819331,4.0,true
Phoenix,33.503337,-112.064701,4.5,true
Phoenix,33.4491896785,-112.077202012,4.0,true
Phoenix,33.4804846,-111.9971926,3.5,true
Phoenix,33.466332,-112.153483,1.0,true
Phoenix,33.509028,-112.0927651,4.0,true
Phoenix,33.4951706,-112.0010639,4.5,true
Phoenix,33.45107,-112.055957,4.0,true
Phoenix,33.4534741,-112.0711732,3.0,true
Phoenix,33.5084566429,-112.027671659,4.5,true
Phoenix,33.6399134922,-111.995703477,4.5,true
Phoenix,33.4739937,-112.0745358,5.0,true
Phoenix,33.490698,-111.992823,5.0,true
Phoenix,33.5007521,-112.0565894,5.0,true
Phoenix,33.3195098,-111.9827627,3.0,true
Phoenix,33.5973469,-112.1072528,5.0,true
Phoenix,33.3792192,-111.978837,5.0,true
Phoenix,33.477946,-112.074522,4.5,true
Phoenix,33.4550056,-112.0657368,4.5,true
Phoenix,33.483138,-112.0192334,5.0,true
Phoenix,33.4820152,-112.0122738,3.5,true
Phoenix,33.6764923,-112.1027002,5.0,true
Phoenix,33.6769879109,-111.976226221,3.5,true
Phoenix,33.4954365,-112.0197856,1.5,true
Phoenix,33.588808,-112.047017,5.0,true
Phoenix,33.3785008,-112.0286997,2.5,true
Phoenix,33.4824163,-112.0226388,2.5,true
Phoenix,33.5308313643,-112.013368219,4.5,true
Phoenix,33.5657923,-112.0991561,3.5,true
Phoenix,33.4935467,-112.0732452,3.0,true
Phoenix,33.4962205,-111.9641728,5.0,true
Phoenix,33.494652,-112.2221676,4.0,true
Phoenix,33.3211123,-111.9880199,3.5,true
Phoenix,33.5669912,-111.8985922,4.5,true
Phoenix,33.4651876,-112.0111916,4.0,true
Phoenix,33.6048763,-112.0362004,4.0,true
Phoenix,33.4727972,-112.0647584,3.5,true
Phoenix,33.611181,-112.1204356,4.5,true
Phoenix,33.7127741955,-112.141120434,2.5,true
Phoenix,33.523612,-112.055733,3.0,true
Phoenix,33.4864647,-111.9768303,5.0,true
Phoenix,33.5098255809,-111.987097553,3.0,true
Phoenix,33.6323711,-112.0313383,4.5,true
Phoenix,33.5082687981,-112.031715646,4.5,true
Phoenix,33.5104384,-111.9962604,4.5,true
Phoenix,33.5386355022,-112.048382247,2.5,true
Phoenix,33.5395733,-112.048346014,4.0,true
Phoenix,33.3787187,-111.979667,2.0,true
Phoenix,33.4078308,-111.9935098,1.5,true
Phoenix,33.645372,-112.114308,1.5,true
Phoenix,33.4765350464,-112.134801842,4.0,true
Phoenix,33.574474,-112.12121,3.5,true
Phoenix,33.5123661,-112.1141992,3.0,true
Phoenix,33.5933186,-112.0412855,4.0,true
Phoenix,33.4792071,-112.1396191,5.0,true
Phoenix,33.5554587,-112.1332941,3.5,true
Phoenix,33.5964758,-112.1520271,4.0,true
Phoenix,33.5980736,-112.0370968,2.0,true
Phoenix,33.3348121643,-111.97542572,2.5,true
Phoenix,33.489858,-112.1342745,3.5,true
Phoenix,33.5379196281,-112.055218517,5.0,true
Phoenix,33.4841306,-112.0713563,3.0,true
Phoenix,33.6397604,-111.9988937,5.0,true
Phoenix,33.676431,-111.9761895,3.5,true
Phoenix,33.4951613,-112.0041452,3.5,true
Phoenix,33.6021872,-111.9836094,3.0,true
Phoenix,33.4771953,-112.239798,2.0,true
Phoenix,33.6403418,-112.1106724,4.5,true
Phoenix,33.395649924,-112.073739991,3.5,true
Phoenix,33.5028,-112.096373,4.0,true
Phoenix,33.4664133,-112.1015831,3.5,true
Phoenix,33.7142279,-112.1119396,2.5,true
Phoenix,33.4949799,-112.2234001,1.5,true
Phoenix,33.4963856007,-112.083983186,4.5,true
Phoenix,33.4962205,-111.9641728,5.0,true
Phoenix,33.5103256813,-111.987920788,4.5,true
Phoenix,33.641354,-112.0273163,5.0,true
Phoenix,33.6377738,-111.9965303,4.0,true
Phoenix,33.6803438,-112.083313,3.5,true
Phoenix,33.574974,-112.1210338,3.5,true
Phoenix,33.6411185,-112.0473308,4.5,true
Phoenix,33.4528029839,-111.990100467,2.5,true
Phoenix,33.4820953,-112.0472334,4.0,true
Phoenix,33.4802055,-112.0496056,4.5,true
Phoenix,33.4797947633,-111.994190819,3.0,true
Phoenix,33.5024322947,-112.004812699,2.5,true
Phoenix,33.4528501,-112.1406545,4.0,true
Phoenix,33.4264271,-112.1345594,2.5,true
Phoenix,33.5962594,-111.9796761,5.0,true
Phoenix,33.5380081,-112.1139403,1.0,true
Phoenix,33.7998246,-112.1262549,5.0,true
Phoenix,33.3057767,-111.9798844,4.5,true
Phoenix,33.510568,-112.098147,2.5,true
Phoenix,33.6408668108,-112.058558867,4.0,true
Phoenix,33.4558709,-112.0722832,3.5,true
Phoenix,33.6400298,-112.031334,3.0,true
Phoenix,33.5402154,-112.0570712,2.5,true
Phoenix,33.602801436,-111.978133833,4.0,true
Phoenix,33.5679214395,-112.15034275,2.5,true
Phoenix,33.6381711,-112.0626543,3.5,true
Phoenix,33.4859158,-112.049563,5.0,true
Phoenix,33.577,-112.122,1.5,true
Phoenix,33.5380545,-112.1181912,3.0,true
Phoenix,33.5084852,-112.2643979,3.0,true
Phoenix,33.5359708,-112.0989882,3.0,true
Phoenix,33.4636012,-112.0535987,3.0,true
Phoenix,33.6397769,-112.0106875,3.5,true
Phoenix,33.62365,-111.978418,3.5,true
Phoenix,33.6417888,-111.9947311,4.5,true
Phoenix,33.6401067,-111.9955376,2.0,true
Phoenix,33.2909097,-112.0357137,5.0,true
Phoenix,33.682826,-112.0861827,1.5,true
Phoenix,33.465353,-111.988824,3.0,true
Phoenix,33.4528292,-112.0685027,5.0,true
Phoenix,33.5850189,-112.1063821,4.5,true
Phoenix,33.4940588,-111.9958268,4.0,true
Phoenix,33.399961,-112.0294348,4.5,true
Phoenix,33.6426268,-112.1003364,2.0,true
Phoenix,33.6556294,-112.015465,3.5,true
Phoenix,33.6759375,-112.0993021,5.0,true
Phoenix,33.5496,-112.141169,4.5,true
Phoenix,33.6395267082,-112.032832091,4.0,true
Phoenix,33.5079722,-112.1012912,4.5,true
Phoenix,33.5824149,-112.1117315,5.0,true
Phoenix,33.4678229,-112.0296385,2.5,true
Phoenix,33.4997194,-112.0735039,5.0,true
Phoenix,33.6534833,-112.0292878,3.0,true
Phoenix,33.488576,-112.136502,3.5,true
Phoenix,33.626933,-112.100731,4.5,true
Phoenix,33.6411144,-112.0339147,3.0,true
Phoenix,33.5682459,-112.100125,3.5,true
Phoenix,33.6541283,-112.1098241,5.0,true
Phoenix,33.4804824,-111.9846341,4.5,true
Phoenix,33.5076076,-112.2908569,3.0,true
Phoenix,33.4185765,-112.1352844,4.5,true
Phoenix,33.6550622,-112.1335065,2.0,true
Phoenix,33.5946385,-112.0395843,5.0,true
Phoenix,33.559271,-112.0658191,2.5,true
Phoenix,33.6021872,-111.9836094,4.0,true
Phoenix,33.4382789,-112.0178286,1.0,true
Phoenix,33.3990049,-112.0724706,3.5,true
Phoenix,33.4159112,-111.9904491,4.5,true
Phoenix,33.4711039,-112.110288,1.0,true
Phoenix,33.6114228,-112.1123976,2.5,true
Phoenix,33.5530966,-112.1357952,3.5,true
Phoenix,33.545489,-112.11573,3.5,true
Phoenix,33.450865,-112.0006992,1.5,true
Phoenix,33.4954365,-112.0197856,2.5,true
Phoenix,33.5890605,-112.048151,3.5,true
Phoenix,33.5061950684,-112.033668518,3.0,true
Phoenix,33.713465,-112.1139595,4.0,true
Phoenix,33.5163421,-112.0822543,3.0,true
Phoenix,33.4948968,-111.9881347,4.5,true
Phoenix,33.6404895,-111.9793941,2.0,true
Phoenix,33.7991098079,-112.130926219,4.0,true
Phoenix,33.6365679,-112.073263,2.0,true
Phoenix,33.4965813,-112.029982,5.0,true
Phoenix,33.494594,-111.9893448,4.0,true
Phoenix,33.4117787,-112.0002657,2.0,true
Phoenix,33.446027931,-112.030825987,3.0,true
Phoenix,33.446778,-112.056714,3.0,true
Phoenix,33.5805681,-112.1254516,1.0,true
Phoenix,33.3051106,-111.998065,3.0,true
Phoenix,33.5098669,-112.0394971,5.0,true
Phoenix,33.4347659,-112.0105709,2.5,true
Phoenix,33.6752372,-111.9756194,3.5,true
Phoenix,33.539321,-112.11737,4.5,true
Phoenix,33.597288,-112.0372188,4.0,true
Phoenix,33.3039011,-111.9784087,4.0,true
Phoenix,33.3067372,-112.0537905,4.0,true
Phoenix,33.6695977,-112.0341254,2.0,true
Phoenix,33.4659972,-111.9912688,5.0,true
Phoenix,33.4481163,-112.0970296,4.0,true
Phoenix,33.6793041,-112.1058769,4.5,true
Phoenix,33.4962205,-111.9641728,5.0,true
Phoenix,33.626134,-112.10124,5.0,true
Phoenix,33.3540181,-111.9722006,4.5,true
Phoenix,33.6416889,-112.0976622,4.0,true
Phoenix,33.4738083448,-111.986775927,3.5,true
Phoenix,33.4483771,-112.0740373,3.0,true
Phoenix,33.6029823,-111.9783057,4.0,true
Phoenix,33.679622,-112.10484,3.5,true
Phoenix,33.8442538,-112.1320913,2.0,true
Phoenix,33.4662224,-112.1197552,2.5,true
Phoenix,33.5725796,-112.2149133,1.5,true
Phoenix,33.677895,-112.034075,4.5,true
Phoenix,33.3214659,-111.9836794,3.5,true
Phoenix,33.5063504,-112.0649966,4.0,true
Phoenix,33.305824557,-112.053625437,2.0,true
Phoenix,33.3066645,-111.9799023,4.5,true
Phoenix,33.4483771,-112.0740373,1.0,true
Phoenix,33.3069169,-112.0563184,3.5,true
Phoenix,33.451107,-112.08059,3.5,true
Phoenix,33.5813733,-112.1285065,3.5,true
Phoenix,33.5981674,-112.150726,3.0,true
Phoenix,33.6790374,-112.0300807,3.0,true
Phoenix,33.5674031,-112.1350865,3.0,true
Phoenix,33.6552032057,-111.982939147,5.0,true
Phoenix,33.3775906,-112.16516,4.0,true
Phoenix,33.4359431,-112.011026,3.0,true
Phoenix,33.6401262,-112.0213616,5.0,true
Phoenix,33.508324,-111.98643,4.0,true
Phoenix,33.4799185,-111.9942959,5.0,true
Phoenix,33.4962205,-111.9641728,5.0,true
Phoenix,33.6417888,-111.9947311,3.0,true
Phoenix,33.4382789,-112.0178286,2.0,true
Phoenix,33.615464,-112.068044,5.0,true
Phoenix,33.462309,-112.169006,4.5,true
Phoenix,33.4658545,-112.007804,3.5,true
Phoenix,33.4954462,-112.0027779,4.5,true
Phoenix,33.7084702,-112.1128928,4.0,true
Phoenix,33.6398556,-112.0388273,2.5,true
Phoenix,33.4790417,-111.987597,3.5,true
Phoenix,33.5079722,-112.1012912,5.0,true
Phoenix,33.5425255,-112.0465225,3.0,true
Phoenix,33.449799,-112.074714,3.5,true
Phoenix,33.485846,-112.070388,4.5,true
Phoenix,33.4454127,-111.9674693,5.0,true
Phoenix,33.4522239,-112.1135828,3.5,true
Phoenix,33.6406571124,-112.098984942,3.5,true
Phoenix,33.641458,-112.08,3.5,true
Phoenix,33.5677651,-112.150386,3.5,true
Phoenix,33.4496084,-112.0710454,5.0,true
Phoenix,33.6399484,-112.0415695,4.0,true
Phoenix,33.6842049,-112.1072844,3.0,true
Phoenix,33.6364503,-112.0118669,4.5,true
Phoenix,33.6248167,-112.1310047,4.0,true
Phoenix,33.4867688,-112.0999275,4.5,true
Phoenix,33.4962205,-111.9641728,5.0,true
Phoenix,33.6418342,-112.0083128,4.0,true
Phoenix,33.5148008,-112.1147622,2.5,true
Phoenix,33.4947098,-112.291439,5.0,true
Phoenix,33.457925,-112.067113,5.0,true
Phoenix,33.3261342,-111.9779961,1.0,true
Phoenix,33.4543598,-112.0306658,4.0,true
Phoenix,33.489539,-112.124118,4.0,true
Phoenix,33.618832,-112.031551,2.0,true
Phoenix,33.4643174,-112.1519206,3.5,true
Phoenix,33.4805742957,-112.048155069,3.0,true
Phoenix,33.389413,-112.002018,5.0,true
Phoenix,33.7983519,-112.0669681,4.0,true
Phoenix,33.450595,-112.029835,2.5,true
Phoenix,33.7135776,-112.2023003,3.0,true
Phoenix,33.5802749,-112.0497774,3.5,true
Phoenix,33.655381524,-111.926875666,3.5,true
Phoenix,33.4508655,-112.0187997,1.5,true
Phoenix,33.508412,-112.0133325,3.5,true
Phoenix,33.7101008,-112.1124809,5.0,true
Phoenix,33.500981,-112.027641,5.0,true
Phoenix,33.4069946,-111.98087,3.5,true
Phoenix,33.509689,-112.075539,5.0,true
Phoenix,33.509297,-112.0730567,3.5,true
Phoenix,33.5092857,-112.0736803,2.5,true
Phoenix,33.488403,-112.012555,4.0,true
Phoenix,33.6402587,-112.0936145,4.0,true
Phoenix,33.490892,-112.037762,5.0,true
Phoenix,33.574153,-112.12409,4.0,true
Phoenix,33.3310882,-111.9781167,4.5,true
Phoenix,33.378929754,-112.101738013,5.0,true
Phoenix,33.4741696,-112.0648051,3.5,true
Phoenix,33.4483771,-112.0740373,1.0,true
Phoenix,33.481696,-112.0808121,4.0,true
Phoenix,33.3047727036,-112.054101012,4.5,true
Phoenix,33.494064,-112.127791,2.0,true
Phoenix,33.5012447,-112.0827858,3.5,true
Phoenix,33.4509704,-112.1006164,3.0,true
Phoenix,33.4946283067,-112.024001432,3.0,true
Phoenix,33.448263,-112.073821,5.0,true
Phoenix,33.4538669,-112.0620907,5.0,true
Phoenix,33.625558,-111.979556,4.5,true
Phoenix,33.3047091,-111.9960303,3.0,true
Phoenix,33.39,-112.07,5.0,true
Phoenix,33.6415494,-111.9828252,4.0,true
Phoenix,33.523757,-112.108583,2.5,true
Phoenix,33.5248307,-112.0470719,2.5,true
Phoenix,33.306607,-111.998885,5.0,true
Phoenix,33.5525040469,-112.134712842,3.5,true
Phoenix,33.5519968438,-112.136526145,2.5,true
Phoenix,33.4513855,-112.1165363,3.0,true
Phoenix,33.4526011,-112.1395449,1.5,true
Phoenix,33.4792066,-112.1402811,3.5,true
Phoenix,33.4537437,-112.1395654,5.0,true
Phoenix,33.6557022,-111.9300896,5.0,true
Phoenix,33.538913,-112.097523,3.5,true
Phoenix,33.5698657,-112.1113345,5.0,true
Phoenix,33.6397804,-112.1524029,2.5,true
Phoenix,33.4483771,-112.0740373,5.0,true
Phoenix,33.4951559,-112.0629953,3.5,true
Phoenix,33.479886,-112.134721,5.0,true
Phoenix,33.6556844,-111.9300279,5.0,true
Phoenix,33.6791029,-111.9593311,3.0,true
Phoenix,33.476956,-111.986944,3.0,true
Phoenix,33.491722,-112.078416,2.5,true
Phoenix,33.6091809161,-112.13315261,4.0,true
Phoenix,33.5669469,-112.0992265,2.0,true
Phoenix,33.3898857976,-112.136370853,4.5,true
Phoenix,33.3906186,-112.1369049,2.5,true
Phoenix,33.6842185,-112.1078592,5.0,true
Phoenix,33.5295595,-112.0646377,4.5,true
Phoenix,33.4509817,-112.0133736,2.0,true
Phoenix,33.4483771,-112.0740373,5.0,true
Phoenix,33.654031,-112.133187,2.5,true
Phoenix,33.6364503,-112.0118669,5.0,true
Phoenix,33.5095339,-112.0747615,5.0,true
Phoenix,33.4804473,-112.0690625,4.0,true
Phoenix,33.4863260299,-112.069258524,4.5,true
Phoenix,33.6377739626,-111.996529922,3.0,true
Phoenix,33.5102726273,-112.031715646,1.0,true
Phoenix,33.479834,-111.9716821,5.0,true
Phoenix,33.5243739707,-112.149998081,4.0,true
Phoenix,33.4506843,-112.0699472,4.5,true
Phoenix,33.678615,-111.9746066,3.0,true
Phoenix,33.6400106521,-112.053153701,2.0,true
Phoenix,33.4799198,-112.0453681,4.5,true
Phoenix,33.5095954,-112.0260726,4.0,true
Phoenix,33.7649553,-111.9848575,4.5,true
Phoenix,33.503047,-112.048194,3.0,true
Phoenix,33.475161,-112.04582,4.0,true
Phoenix,33.4661382,-112.0352464,3.5,true
Phoenix,33.6876434,-112.1024187,5.0,true
Phoenix,33.636024,-111.97742,5.0,true
Phoenix,33.640751,-111.992328,4.0,true
Phoenix,33.7122565,-112.1012398,3.5,true
Phoenix,33.6753988,-111.9734879,4.0,true
Phoenix,33.5096101,-112.0257117,3.0,true
Phoenix,33.480796,-112.01749,3.5,true
Phoenix,33.4491188,-112.0138754,3.5,true
Phoenix,33.4582542315,-112.075220585,4.0,true
Phoenix,33.7135744,-112.2023261,3.5,true
Phoenix,33.5035142,-111.9963005,3.5,true
Phoenix,33.478464,-112.065473,1.5,true
Phoenix,33.457453,-112.060988,4.5,true
Phoenix,33.5388471,-111.9641728,5.0,true
Phoenix,33.595943,-112.0131632,4.5,true
Phoenix,33.6830035108,-112.099353753,3.0,true
Phoenix,33.4952947,-112.0906991,5.0,true
Phoenix,33.6252515,-112.1306735,4.0,true
Phoenix,33.5101265,-112.0722807,4.0,true
Phoenix,33.6272938,-112.0893682,5.0,true
Phoenix,33.7997747,-112.1262084,1.5,true
Phoenix,33.4661496,-111.9808972,3.5,true
Phoenix,33.510465,-111.993542,3.0,true
Phoenix,33.5083901181,-112.043709372,3.0,true
Phoenix,33.6394533,-112.081284,2.5,true
Phoenix,33.601554,-111.9837624,2.0,true
Phoenix,33.6303791,-112.0142176,4.0,true
Phoenix,33.5083316,-112.0565795,3.0,true
Phoenix,33.6026636408,-111.983610884,3.5,true
Phoenix,33.6037414512,-111.986299515,4.0,true
Phoenix,33.611676987,-111.998446161,4.5,true
